S.No,BP,AT,PM10,RH,PM2.5,WD,WS,NH3,CO,NO,NO2,NOx,SO2,Ozone,AQI,Label
1,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,1.309505843,Moderate
2,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
3,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
4,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
5,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
6,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
7,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
8,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
9,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
10,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
11,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
12,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
13,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
14,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
15,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
16,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
17,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
18,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
19,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
20,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
21,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
22,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
23,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
24,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
25,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
26,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
27,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
28,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
29,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
30,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
31,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
32,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
33,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
34,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
35,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
36,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
37,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
38,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
39,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
40,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
41,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
42,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
43,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
44,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
45,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
46,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
47,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
48,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
49,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
50,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
51,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
52,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
53,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
54,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
55,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
56,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
57,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
58,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
59,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
60,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
61,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
62,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
63,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
64,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
65,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
66,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
67,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
68,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
69,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
70,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
71,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
72,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
73,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
74,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
75,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
76,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
77,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
78,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
79,739.9699337,25.87520629,281.3343341,56.07835791,96.13821414,151.9545264,1.567626973,35.87187621,1.672563095,49.7382097,63.98455344,136.467166,29.57550307,27.03882212,2.197335827,Moderate
80,739.9609138,25.74968484,357.4255093,58.44119861,129.343845,155.1781343,1.364956732,41.80514741,1.54137369,58.27475594,64.29683614,152.1423991,29.07555491,27.68463069,1.338964709,Moderate
81,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,1.621688594,Moderate
82,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
83,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
84,739.9609138,22.3038515,458.6613426,41.55911528,121.9830117,220.2477176,1.611206732,35.83098074,1.648457023,65.16683927,77.33725281,163.6557324,23.91677899,21.4639933,2.197335827,Moderate
85,740,29.82458333,426.2282586,36.18875,115.8570833,256.3933333,1.258333333,21.93291667,1.820416667,25.41958333,77.0775,87.96916667,16.25461789,14.26227928,1.822159644,Moderate
86,739.9939867,30.14354126,535.0710506,37.12592158,193.7589642,160.3957386,1.055025395,35.53368786,1.885893928,26.48571291,84.11144937,110.0739831,27.57253456,16.1945338,2.118749581,Moderate
87,739.9819602,25.6914571,444.6694018,52.25359808,88.35126182,159.9692992,1.732576184,38.79945906,1.52137119,34.95767582,66.99414873,111.7712996,26.25049443,15.86159237,1.857245022,Moderate
88,740,24.92666667,300.5788676,58.03958333,104.87375,117.9754167,2.0175,40.0975,1.535,13.23583333,54.23,65.51291667,19.89837653,15.57166667,1.770752014,Moderate
89,740,27.01458333,240.9528917,51.90958333,86.09625,92.45875,2.21625,31.47583333,1.477083333,12.66416667,48.81166667,59.08,18.23086789,12.11875,1.375156195,Moderate
90,739.9549006,28.58989276,442.7087679,51.68378686,141.0164879,163.2301229,1.459982127,43.64385599,1.897386309,65.73939788,70.54599683,169.8049156,24.80556355,22.18627259,1.221613481,Moderate
91,740,26.82125,334.0241667,51.22958333,105.14625,174.5070833,1.517083333,29.48166667,1.474583333,16.87958333,46.78791667,62.34958333,24.80712653,13.13791667,1.885173265,Moderate
92,740,29.32458333,451.9749751,44.56083333,100.8391667,265.06875,1.262916667,21.22541667,1.616666667,29.06458333,59.92708333,80.74666667,15.90835925,19.5975,1.604778208,Moderate
93,740,32.68291667,497.3753419,36.48458333,162.9683333,241.94875,0.95625,20.5875,1.765416667,25.06708333,70.74333333,86.93125,17.04337653,19.41,2.271319306,Moderate
94,739.9939867,34.27354126,643.1320086,32.96717158,197.6102142,167.5532386,1.060858728,37.6282712,2.347262619,28.92362958,90.83061603,116.5568998,23.33172715,16.78517118,2.172901358,Moderate
95,740,33.67791667,556.6195833,35.35958333,124.5,98.71125,2.580416667,34.22666667,1.6725,12.65875,49.9375,60.94,19.32131912,17.07852928,1.910924652,Moderate
96,740,34.11875,610.8615919,29.2425,139.29,249.9483333,1.378333333,30.5925,1.680833333,32.63958333,71.85166667,93.21875,27.83380184,17.71625,1.707357553,Moderate
97,740,33.77583333,638.6549501,20.12041667,129.7195833,246.0975,1.387916667,18.2425,1.835833333,29.6575,85.79958333,99.36458333,23.04125864,17.77950903,2.084621879,Moderate
98,739.9939867,33.75229126,550.4032336,24.49300492,199.7172262,167.7890719,1.038775395,38.03620858,2.377262619,33.72964194,128.5666607,148.5783499,36.91087653,18.11017118,1.976603717,Moderate
99,740,34.07375,595.6354167,23.29416667,182.7754167,147.335,1.202083333,45.24208333,2.110416667,23.80291667,134.1458333,141.9358333,38.34505184,20.9475,1.884601742,Moderate
100,740,31.05958333,588.15125,34.845,117.0704167,88.74416667,3.977083333,48.34291667,1.365416667,13.8375,58.43916667,69.4275,31.13087653,21.83083333,1.770548528,Moderate
101,739.9609138,29.86301817,396.0600926,45.90286528,113.400095,135.7618843,2.751206732,39.12350146,1.617325714,52.22785163,55.13496413,136.7938492,22.61802899,27.63026807,1.62891789,Moderate
102,740,30.36875,275.8166667,44.96041667,73.815,83.95958333,4.502083333,27.70041667,1.330416667,9.9575,29.00541667,40.65916667,24.3812932,20.42333333,1.799573675,Moderate
103,740,31.39958333,207.4183333,41.55166667,135.8470833,100.3579167,3.410833333,21.40875,2.478989881,9.7325,40.23458333,50.80583333,24.21042531,16.6975,1.345200134,Moderate
104,740,31.81458333,208.4979167,40.36666667,58.07458333,97.27375,2.785,19.16541667,1.38762119,9.7575,37.62166667,48.37375,15.39042531,18.66375,1.128042973,Healthy
105,739.9879735,32.84041585,293.999067,40.37975983,78.71986899,101.1710605,3.599217456,28.30322977,1.347919166,27.62368818,46.99852672,87.35774966,17.45921851,23.48222975,1.12793201,Healthy
106,740,32.18125,259.54875,35.52958333,189.7496547,101.26625,2.819583333,18.42666667,1.565,9.7125,51.81375,61.38,18.01166667,15.01041667,1.395843222,Moderate
107,740,32.66666667,333.265,31.0675,143.0958333,179.9883333,1.330833333,21.73,1.808275238,12.49875,94.96208333,101.6245833,22.54919259,17.79791667,1.210688623,Moderate
108,740,33.46416667,492.4799751,27.36625,228.2266667,156.04125,1.214583333,28.47541667,4.076191905,11.78875,99.76791667,103.82625,22.99088517,15.4825,1.463362733,Moderate
109,740,34.31875,556.61125,25.44333333,184.86625,187.6595833,1.044583333,29.66,2.159881309,11.96333333,97.36166667,103.7033333,21.73044259,11.07416667,1.861963529,Moderate
110,740,34.985,568.2711004,25.43875,276.7425,219.0320833,0.988333333,41.17666667,3.013393928,13.78458333,127.0633333,130.60875,28.36168395,13.80708333,1.782661825,Moderate
111,740,36.39833333,532.6889174,20.40625,322.66375,226.94875,1.327916667,38.15875,2.159583333,12.50166667,111.1725,115.305,26.73958333,15.30245047,2.127256299,Moderate
112,740,37.15125,640.5641667,16.16541667,177.7483333,250.3754167,1.861666667,30.07333333,1.945,10.59958333,86.30208333,92.60125,25.50916667,14.75975452,2.235746822,Moderate
113,740,37.36333333,555.0015919,16.73625,98.34583333,239.7270833,1.715416667,25.4675,2.20375,11.04916667,88.14833333,94.03083333,25.09291667,19.30073427,2,Moderate
114,740,37.52958333,516.1324003,22.63625,176.09625,196.97875,1.570416667,30.26458333,1.875416667,10.95625,70.27583333,77.16041667,16.7025,18.40176355,1.93841177,Moderate
115,740,37.69208333,532.771567,21.72541667,157.1670833,206.365,1.305416667,31.33708333,1.9425,11.28166667,61.65291667,70.26291667,19.50750864,14.03894595,1.784018643,Moderate
116,740,35.01458333,519.195,29.73291667,127.585,188.3604167,2.095833333,36.77291667,1.845833333,10.07416667,27.4,39.46583333,17.46041667,12.69833333,1.785077104,Moderate
117,740,33.25916667,389.7820833,41.39666667,148.7208333,127.9591667,2.720416667,35.39541667,1.494166667,9.805416667,23.59541667,35.55833333,16.4425,13.12666667,1.725192254,Moderate
118,740,28.69041667,262.2354167,56.14541667,126.1391667,133.975,2.269583333,33.93791667,1.892083333,7.994583333,28.37291667,36.78833333,19.80084197,14.94644595,1.818595248,Moderate
119,739.9969934,30.7809373,453.556567,46.82441912,202.0693095,183.977036,0.963971031,38.65410453,2.056429286,14.54029624,51.58269937,68.31273313,20.44340245,16.3503176,1.348410464,Moderate
120,740,31.21,480.2262251,43.595,165.4629167,212.2358333,1.405416667,38.86779239,1.699166667,28.20350915,67.8908154,101.9650496,20.36640552,33.66958115,2.16857403,Moderate
121,740,31.87833333,365.9358333,42.76708333,115.1591667,149.33375,1.530833333,47.86202363,1.702083333,94.78570327,76.88492826,229.1451983,24.62041667,60.77625,2.136666694,Moderate
122,740,34.61541667,282.945,37.33125,128.1704167,132.1741667,2.09375,47.86202363,1.35,94.78570327,76.88492826,229.1451983,23.00459197,38.03958333,2.046214263,Moderate
123,740,36.99666667,310.0975,32.56916667,93.78833333,122.8475,1.860833333,49.89950291,1.7425,94.78570327,76.88492826,229.1451983,11.69833333,44.785,1.454165488,Moderate
124,740,34.62083333,407.59,36.89333333,137.0979167,159.0533333,2.53875,44.81833576,1.29625,81.19933606,75.80619021,202.0034986,10.68125,40.6,1.460618557,Moderate
125,740,34.10333333,386.39625,34.04916667,94.65333333,252.0391667,2.50375,43.0975,1.58125,25.39208333,82.53041667,82.99916667,25.34125864,29.22708333,1.761187141,Moderate
126,740,37.28041667,576.8828917,24.93791667,130.29375,247.4520833,2.434166667,50.99245858,1.85125,106.4052376,97.97666069,180.2687665,17.10628456,26.04375,2.131295077,Moderate
127,739.8091667,37.90958333,481.5775,20.20333333,86.51541667,250.4266667,2.587916667,28.18208333,1.52375,166.06625,122.9529167,347.5045833,16.66545987,30.41541667,2.055389199,Moderate
128,739.4943134,38.24864522,574.1465919,22.37325737,103.9810476,228.8006912,2.400246425,31.8520212,1.657143928,173.0102962,111.110616,349.4568998,15.44962653,26.26017118,2.5,Unhealthy
129,739.719607,37.03635232,434.0497507,30.54643878,132.7298094,166.8579071,1.741989276,38.00856359,2.051015118,111.5629721,109.5064314,267.5627827,45.35427035,45.16382212,2.411336855,Unhealthy
130,739.42,39.97416667,541.9349751,18.25125,243.94375,206.45625,2.082916667,37.36916667,1.489464643,147.70875,113.8475,313.2316667,24.9962932,26.0175,2.330203264,Unhealthy
131,739.9496402,37.07249918,575.041542,24.21100983,179.169869,222.7518939,2.026300789,34.44489644,1.549823214,104.7957715,92.38561005,237.937333,24.47550307,31.94722975,2.45559687,Unhealthy
132,740,37.36625,406.4341168,18.79583333,136.9479167,266.1308333,2.185833333,19.89541667,1.900833333,167.86875,139.0383333,364.825,28.1875864,69.35833333,2.116484244,Moderate
133,740,37.02708333,565.3038426,24.07375,237.5766667,214.8979167,1.987916667,41.93706262,1.525595952,121.917321,120.1335387,283.5260499,18.49211789,36.32955857,2.909244168,Unhealthy
134,740,37.06333333,430.157817,25.49,204.3245833,194.5108333,1.8725,43.065,1.764583333,95.71166667,110.6654167,236.4991667,24.36171851,37.06458333,2.408227532,Unhealthy
135,739.9729403,33.82968566,514.1413925,37.32810545,165.4448094,220.8012404,1.769072609,49.50606359,1.421015118,159.2783887,112.1360148,336.7477827,21.85889688,31.64968022,2.141211535,Moderate
136,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.613820548,Unhealthy
137,739.9729403,32.02093566,355.6885007,37.31852212,113.3814761,176.0729071,2.501155943,35.02231359,1.317265118,83.38505539,93.5380981,212.9502827,22.89967837,34.80426355,2.197335827,Moderate
138,740,33.8275,222.88625,30.29625,109.0854167,186.0591667,2.39125,39.175,1.027083333,63.92875,104.7425,186.5420833,11.97503456,44.30333333,1.716477179,Moderate
139,740,30.78916667,240.16375,39.625,100.1333333,188.3545833,2.43625,51.49125,1.452916667,83.58083333,96.8325,206.9404167,14.45380184,21.66875,1.299261929,Moderate
140,739.975947,31.30249836,320.9410506,45.37660299,144.188488,193.8004544,1.713434912,48.75525097,1.170300476,72.43773442,79.05664275,183.0925661,14.12176171,31.2953176,1.399343897,Moderate
141,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,1.741047673,Moderate
142,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.197335827,Moderate
143,739.8973438,35.60322691,385.2188925,35.9019437,125.1166189,175.9078123,2.032848004,48.17352217,1.507861071,83.92303066,112.6560088,233.3690492,22.72135368,24.18882212,2.197335827,Moderate
144,739.8854167,39.54166667,454.6828419,28.35583333,193.6316667,229.0229167,1.4575,58.67041667,1.390416667,180.72125,168.52,409.7766667,14.74251728,29.17375,2.003005441,Moderate
145,740,39.13708333,560.0616168,24.48291667,162.8725,253.5404167,3.340833333,36.91416667,1.146547976,155.5675,118.9170833,329.3320833,10.1075,12.09916667,2.642205268,Unhealthy
146,739.9609138,32.47551817,422.1988177,44.34036528,132.3030117,219.7614676,2.966206732,57.30681408,1.203040356,106.9489226,67.97225281,226.8469824,16.87636232,23.00269377,2.5,Unhealthy
147,739.9278409,29.59249508,444.6694018,50.34605898,155.9817139,182.3988633,1.685304736,49.89950291,1.667151427,94.78570327,76.88492826,229.1451983,23.38020736,29.6547028,2.314786433,Unhealthy
